name_gr,name_en,description_gr,description_en,ects,city_en,city_gr,phone,email,website,languages,topics,has_tuition_fees,tuition_fees_from,tuition_fees_to,eu_tuition_fees,non_eu_tuition_fees,study_modes,is_archived,apply_status,department_id,masters_id,semesters,part_time,part_time_semesters,has_part_time_tuition_fees,part_time_eu_tuition_fees,part_time_non_eu_tuition_fees_to,scholarship_offered,id,created_at,updated_at,department.id,department.name_gr,department.name_en,department.school_id,department.university_id,department.school.id,department.school.name_gr,department.school.name_en,department.school.university_id,department.university.id,department.university.name_gr,department.university.name_en,department.university.image,department.university.image_url,school_id,university_id,collab_en_institutions,collab_gr_institutions
Μηχανικών Πληροφορικής,MSc in Informatics Engineering,"Το μεταπτυχιακό πρόγραμμα «Μηχανικών Πληροφορικής» έχει διάρκεια 3 εξαμήνων και στοχεύει να παρέχει στους υποψηφίους υψηλής ποιότητας θεωρητικές και πρακτικές γνώσεις σε καθιερωμένα και αναδυόμενα θέματα Πληροφορικής και Πολυμέσων. Το πρόγραμμα είναι οργανωμένο σε ενότητες (μαθήματα) που περιλαμβάνουν θεωρητική και εργαστηριακή εργασία, η οποία πραγματοποιείται κατά το πρώτο και το δεύτερο εξάμηνο. Το τελευταίο εξάμηνο αφιερώνεται στην υποβολή μιας ερευνητικής πρότασης μεταπτυχιακής εργασίας σε ένα ανταγωνιστικό θέμα, η οποία αναπτύσσεται σε διπλωματική εργασία και υποβάλλεται για έγκριση. Στο τέλος του μεταπτυχιακού προγράμματος, οι απόφοιτοι είναι ειδικευμένοι σε έναν επιλεγμένο τομέα της Πληροφορικής και των Πολυμέσων, καθώς και ικανοί να ορίζουν, να οργανώνουν και να διεξάγουν έρευνα.Γίνονται δεκτοί πτυχιούχοι Τμημάτων Πληροφορικής, Τμημάτων Μηχανικών Ηλεκτρονικών Υπολογιστών, Ηλεκτρολόγων και Ηλεκτρονικών Μηχανικών ή αντίστοιχων και ισότιμων τμημάτων της ημεδαπής και των ομοταγών αναγνωρισμένων ιδρυμάτων της αλλοδαπής.Μπορούν να γίνουν δεκτοί και πτυχιούχοι άλλων Τριτοβάθμιων Σχολών της αλλοδαπής ή της ημεδαπής που δεν ανήκουν στην παραπάνω κατηγορία σε ποσοστό 20%.","The postgraduate program 'Informatics Engineering' has a duration of 3 semesters and aims to provide candidates with high quality theoretical and practical knowledge on established and emerging topics in Informatics and Multimedia. The program is organized around modules (courses) comprising theoretical and laboratory work, which is undertaken in the first and second semesters. The final semester is devoted to submitting a research-oriented thesis proposal on a competitive subject which is developed into a Master’s thesis and submitted for approval. At the end of the postgraduate program, successful candidates are able to demonstrate expertise in a selected domain of Informatics and Multimedia as well as competence in defining, organizing and conducting research.Graduates of Computer Science Departments, Computer Engineering Departments, Electrical and Electronic Engineering Departments, or equivalent and equivalent departments of domestic and equivalent recognized foreign institutions are eligible.Graduates of other tertiary schools abroad or in Greece that do not belong to the above category may also be accepted, up to a maximum of 20%.",90,Heraklion,Ηράκλειο,+302810379853,secrmsc-im@hmu.gr,https://www.hmu.gr/mscie/,English,Science and Engineering;Technology,false,,,,,In Person,false,false,166,1641,3,true,6,false,,,true,1387,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,166,Τμήμα Ηλεκτρολόγων Μηχανικών και Μηχανικών Υπολογιστών,Department of Electrical and Computer Engineering,63,13,63,Σχολή Μηχανικών,School of Engineering,13,13,Ελληνικό Μεσογειακό Πανεπιστήμιο,Hellenic Mediterranean University,universities/13.png,https://r2files.studyingreece.edu.gr/universities/13.png,63,13,
Μέσα Επικοινωνίας και Προσφυγικές/Μεταναστευτικές Ροές,MSc in Media and Refugee/Migration Flows,"Το μεταπτυχιακό πρόγραμμα «Μέσα Μαζικής Ενημέρωσης και Ροές Προσφύγων/Μετανάστευσης» εκπαιδεύει δημοσιογράφους και επαγγελματίες να αντιμετωπίζουν τις προκλήσεις της δημοσιογραφικής κάλυψης της μετανάστευσης και της επικοινωνιακής  διαχείρισής της. Με ειδικεύσεις στα Μέσα Ενημέρωσης για τις Ροές Προσφύγων, τη Διαχείριση της Επικοινωνίας για τις Ροές Προσφύγων/Μετανάστευσης και την Πολιτισμική Διαμεσολάβηση, το πρόγραμμα εξοπλίζει τους αποφοίτους με τις απαραίτητες δεξιότητες για την παροχή ακριβούς, αντικειμενικής δημοσιογραφίας και αποτελεσματικών στρατηγικών επικοινωνίας. Τους προετοιμάζει να εργαστούν σε μέσα ενημέρωσης, ΜΚΟ, δημόσιους φορείς και διασυνοριακούς οργανισμούς, συμβάλλοντας στον ενημερωμένο δημόσιο διάλογο και στη θετική διαχείριση των εντάσεων και των κρίσεων σε εθνικό και διεθνές επίπεδο.Οι υποψήφιοι για το πρόγραμμα πρέπει να έχουν ολοκληρώσει τον πρώτο κύκλο σπουδών, ο οποίος περιλαμβάνει 180 ή 240 ECTS, και να έχουν αποκτήσει πτυχίο σε Επικοινωνία και Μέσα Μαζικής Ενημέρωσης, Δημοσιογραφία, Δημόσιες Σχέσεις, Πολιτικές Επιστήμες, Κοινωνικές Επιστήμες, Νομικές Σπουδές ή άλλους συναφείς ακαδημαϊκούς τομείς, καθώς και κάτοχοι οποιουδήποτε πτυχίου σε τομείς παρόμοιους με το πρόγραμμα.","The MSc in “Media and Refugee/Migration Flows” trains journalists and professionals to address the challenges of migration reporting and communication management. With specializations in News Media of Refugee Flows, Communication Management of Refugee/Migration Flows, and Cultural Mediation, the program equips graduates to provide accurate, objective journalism and effective communication strategies. It prepares them to work in media, NGOs, public institutions, and cross-border organizations, contributing to informed public dialogue and the positive management of tensions and crises at national and international levels.Candidates for this MSc should have accomplished the first cycle of studies which would consist of 180 or 240 ECTS and have acquired degrees in Communication & Media Studies, Journalism, Public Relations, Political Sciences, Social Sciences, Law Studies, or other relevant academic fields, and holders of any undergraduate university degree in fields similar to the program.",75,Athens,Αθήνα,+302103689291,migromedia@media.uoa.gr,https://migromedia.gr/,English,Social Sciences;Humanities,true,3200,7000,3200,7000,In Person;Remotely,false,false,131,1642,3,false,,false,,,true,1388,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,131,Τμήμα Επικοινωνίας και Μέσων Μαζικής Ενημέρωσης,Department of Communication and Media Studies,46,10,46,Σχολή Οικονομικών και Πολιτικών Επιστημών,School of Economics & Political Sciences,10,10,Εθνικό & Καποδιστριακό Πανεπιστήμιο Αθηνών,National and Kapodistrian University of Athens,universities/10.png,https://r2files.studyingreece.edu.gr/universities/10.png,46,10,
ΔΠΜΣ στις Νευροεπιστήμες,MSc Athens International Program in Neurosciences,"Το μεταπτυχιακό πρόγραμμα στη Νευροεπιστήμη στο Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών είναι ένα διεπιστημονικό και διιδρυματικό πρόγραμμα, το οποίο λειτουργεί σε συνεργασία με όλα τα μεγάλα ερευνητικά κέντρα της Αθήνας. Διαθέτει μια αρθρωτή και ευέλικτη δομή, που προσαρμόζεται στα διαφορετικά υπόβαθρα και ενδιαφέροντα των συμμετεχόντων, και συνδυάζει τη θεωρητική εκπαίδευση με την πρακτική κατάρτιση. Οι φοιτητές ολοκληρώνουν δύο ερευνητικές εργαστηριακές εναλλαγές, τεχνικά μαθήματα και ένα πλήρες έτος ειδικής έρευνας. Το πρόγραμμα σπουδών καλύπτει όλο το φάσμα των νευροεπιστημών, από το μοριακό και κυτταρικό επίπεδο έως τις συστημικές νευροεπιστήμες, και περιλαμβάνει προχωρημένα θέματα όπως οι υπολογιστικές νευροεπιστήμες και η ανάλυση μεγάλων δεδομένων.Στο ΔΠΜΣ γίνονται δεκτοί κάτοχοι τίτλου του πρώτου κύκλου σπουδών ΑΕΙ της ημεδαπής ή ομοταγών ιδρυμάτων της αλλοδαπής. ","The postgraduate program in Neuroscience at the National and Kapodistrian University of Athens is an interdisciplinary and inter-institutional program, run in cooperation with all major research centers in Athens. It features a modular and flexible structure, accommodating participants’ diverse backgrounds and interests, and combines theoretical education with practical training. Students complete two research laboratory rotations, technical courses, and a full year of dedicated research. The curriculum spans the full spectrum of neuroscience, from molecular and cellular levels to systems neuroscience, and includes advanced topics such as computational neuroscience and big data analytics.The program accepts graduates of Departments of domestic Universities and Higher Technological Institutes and graduates of recognized equivalent institutions.",120,Athens,Αθήνα,+302107274244,masterneuro@biol.uoa.gr,https://masterneuroscience.gr/,English,Science and Engineering;Health,true,4000,4000,4000,4000,In Person,false,false,121,1652,4,true,12,false,,,true,1395,2026-01-11T22:41:56.437713Z,2026-05-06T12:58:36.213510Z,121,Τμήμα Βιολογίας,Department of Biology,44,10,44,Σχολή Θετικών Επιστημών,School of Sciences,10,10,Εθνικό & Καποδιστριακό Πανεπιστήμιο Αθηνών,National and Kapodistrian University of Athens,universities/10.png,https://r2files.studyingreece.edu.gr/universities/10.png,44,10,
"Ανάπτυξη Αειφόρου Τουρισμού: Πολιτισμική Κληρονομιά, Περιβάλλον, Κοινωνία","MSc in Sustainable Tourism Development: Heritage, Environment, Society","Το μεταπτυχιακό πρόγραμμα είναι ένα πρόγραμμα διπλού πτυχίου που οδηγεί στην απονομή δύο πτυχίων στον φοιτητή. Τα πτυχία αυτά είναι: - Μεταπτυχιακό Δίπλωμα Επιστημών (MSc) στην Ανάπτυξη Αειφόρου Τουρισμού: Πολιτισμική Κληρονομιά, Περιβάλλον, Κοινωνία του Χαροκόπειου Πανεπιστημίου και του Πανεπιστημίου Αιγαίου. - Μεταπτυχιακό Δίπλωμα Επιστημών (MSc), με ειδίκευση στον Τουρισμό, μάθημα «Βιώσιμη Ανάπτυξη Τουρισμού: Πολιτιστική Κληρονομιά, Περιβάλλον, Κοινωνία» του Πανεπιστημίου Paris 1 Panthéon-Sorbonne. Το πρόγραμμα εστιάζει στην παροχή υψηλού επιπέδου προσόντων για επαγγέλματα που σχετίζονται με τις τουριστικές επιστήμες και την πολιτιστική κληρονομιά. Συγκεκριμένα, στοχεύει στην εξειδικευμένη κατάρτιση μεταπτυχιακών φοιτητών σε θέματα που σχετίζονται με: Βιώσιμη Ανάπτυξη του Τουρισμού, Πολιτιστικός Τουρισμός, Διαχείριση και Μάρκετινγκ Πολιτιστικής Κληρονομιάς, Ανάπτυξη και Διαχείριση Τουριστικών Προορισμών, Οικονομικά του Τουρισμού, Προστασία του Περιβάλλοντος των Τουριστικών Προορισμών.Πτυχιούχοι ΑΕΙ - ΤΕΙ Ελληνικών Ιδρυμάτων και  Αλλοδαπών ιδρυμάτων αναγνωρισμένων μέσω ΔΟΑΤΑΠ.","The Master’s Programme is a double degree Programme that results in the award of two diplomas to the student. These diplomas are: - Master of Science (MSc) in Tourism ""Sustainable Tourism Development: Heritage, Environment, Society"" of Harokopio University and the University of the Aegean. - Master of Science (MSc), mention Tourism, course ""Sustainable tourism development: heritage, environment, society"" of University of Paris 1 Panthéon-Sorbonne. The Program focuses on the provision of high-level qualifications for professions related to Tourism Science and Cultural Heritage. In particular, it aims at the specialized training of Postgraduate students in subjects related to: Sustainable Development of Tourism, Cultural Tourism, Heritage Management and Marketing, Development and Management of Tourist Destinations, Economics of Tourism, Environmental Protection of Tourist Destinations.Graduates of HEI - TEI of Greek institutions and foreign institutions recognized by the Hellenic NARIC are eligible for admission.",60,Athens,Αθήνα,+302109549117,tourher@hua.gr,https://www.tourismheritage.hua.gr/,English,Social Sciences;Tourism Studies;Economics Management;Environmental Sciences;Arts,true,3900,3900,3900,3900,In Person,false,true,423,1658,2,false,,false,,,false,1400,2026-01-11T22:41:56.437713Z,2026-04-03T13:26:31.864632Z,423,Τμήμα Οικονομίας και Βιώσιμης Ανάπτυξης,Department of Economics and Sustainable Development,150,29,150,"Σχολή Περιβάλλοντος, Γεωγραφίας & Εφαρμοσμένων Οικονομικών","School of Environment, Geography and Applied Economics",29,29,Χαροκόπειο Πανεπιστήμιο,Harokopio University of Athens,universities/29.png,https://r2files.studyingreece.edu.gr/universities/29.png,150,29,University of Paris 1 Panthéon-Sorbonne,16
Διδακτική της Αγγλικής ως Ξένης/Διεθνούς Γλώσσας,MEd in Teaching of English as a Foreign Language/International Language,"Το μεταπτυχιακό πρόγραμμα M.Ed. στη Διδακτική της Αγγλικής ως Ξένης/Διεθνούς Γλώσσας παρέχει στους αποφοίτους προηγμένες γνώσεις και δεξιότητες στη διδασκαλία της αγγλικής γλώσσας. Το πρόγραμμα καλύπτει τον σχεδιασμό του εκπαιδευτικού προγράμματος, την αξιολόγηση, την εκπαιδευτική τεχνολογία, τη διαπολιτισμική διδασκαλία και την υποστήριξη μαθητών όλων των ηλικιών. Παρέχεται μέσω εξ αποστάσεως μάθησης με την υποστήριξη εκπαιδευτών και επιτρέπει στους εν ενεργεία εκπαιδευτικούς να εφαρμόζουν τις γνώσεις τους απευθείας στην τάξη, ενώ παράλληλα αναπτύσσουν πρακτική και θεωρητική εμπειρογνωμοσύνη για διεθνή εκπαιδευτικά περιβάλλοντα.Γίνονται δεκτοί/ές πτυχιούχοι ανώτατης εκπαίδευσης συναφούς αντικειμένου από ελληνικά ή αναγνωρισμένα ιδρύματα του εξωτερικού, με πιστοποιημένη γνώση αγγλικής γλώσσας επιπέδου Β2. Η γνώση επιπλέον ξένης γλώσσας και η εξοικείωση με τη χρήση Η/Υ και διαδικτύου θεωρούνται πρόσθετα προσόντα που διευκολύνουν την παρακολούθηση του προγράμματος.","The M.Ed. in Teaching English as a Foreign/International Language provides graduates with advanced knowledge and skills in English language teaching. The program covers curriculum design, assessment, educational technology, intercultural teaching, and support for learners of all ages. Delivered via distance learning with tutor support, it enables in-service teachers to apply their studies directly in the classroom while developing practical and theoretical expertise for international teaching contexts.Graduates with a degree in a relevant field from Greek or recognized foreign institutions, with certified knowledge of English at level B2, are accepted. Knowledge of an additional foreign language and familiarity with the use of computers and the Internet are considered additional qualifications that facilitate participation in the program.",120,Patra,Πάτρα,+302610367318,aggx@eap.gr,https://www.eap.gr/en/teaching-english-as-a-foreign-international-language/,English,Education Sciences;Humanities,true,4000,4000,4000,4000,Remotely,false,false,164,1667,4,false,,false,,,true,1408,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,164,Σχολή Ανθρωπιστικών Επιστημών,School of Humanities,60,12,60,Σχολή Ανθρωπιστικών Επιστημών,School of Humanities,12,12,Ελληνικό Ανοιχτό Πανεπιστήμιο,Hellenic Open University,universities/12.png,https://r2files.studyingreece.edu.gr/universities/12.png,60,12,,
Γλωσσική Εκπαίδευση για Πρόσφυγες και Μετανάστες,Language Education for Refugees and Migrants,"Το Μεταπτυχιακό Πρόγραμμα στη Γλωσσική Εκπαίδευση για Πρόσφυγες και Μετανάστες του Ελληνικού Ανοικτού Πανεπιστημίου καταρτίζει τους αποφοίτους ώστε να αναπτύξουν προηγμένες δεξιότητες στη διδασκαλία γλωσσών σε ποικίλα πολυγλωσσικά περιβάλλοντα. Το πρόγραμμα συνδυάζει την εφαρμοσμένη γλωσσολογία, την εκμάθηση δεύτερης γλώσσας και την κριτική παιδαγωγική με πρακτική εμπειρία σε σχολεία, προσφυγικούς καταυλισμούς και άλλα μαθησιακά περιβάλλοντα. Οι φοιτητές αποκτούν εξειδίκευση στον σχεδιασμό προγραμμάτων σπουδών, στο διδακτικό υλικό και στην έρευνα, προετοιμάζοντάς τους να προωθήσουν μια συμπεριληπτική, κοινωνικά δίκαιη και αποτελεσματική γλωσσική εκπαίδευση για πρόσφυγες και μετανάστες.Γίνονται δεκτοί/ές πτυχιούχοι ανώτατης εκπαίδευσης συναφούς αντικειμένου από ελληνικά ή αναγνωρισμένα ιδρύματα του εξωτερικού, με πιστοποιημένη γνώση αγγλικής γλώσσας επιπέδου Β2. Η γνώση επιπλέον ξένης γλώσσας και η εξοικείωση με τη χρήση Η/Υ και διαδικτύου θεωρούνται πρόσθετα προσόντα που διευκολύνουν την παρακολούθηση του προγράμματος.","The Postgraduate Program in Language Education for Refugees and Migrants at Hellenic Open University trains graduates to develop advanced skills in language teaching across diverse multilingual contexts. The program combines applied linguistics, second language acquisition, and critical pedagogy with practical experience in schools, refugee camps, and other learning environments. Students gain expertise in curriculum design, teaching materials, and research, preparing them to promote inclusive, socially just, and effective language education for refugees and migrants.Graduates with a degree in a relevant field from Greek or recognized foreign institutions, with certified knowledge of English at level B2, are accepted. Knowledge of an additional foreign language and familiarity with the use of computers and the Internet are considered additional qualifications that facilitate participation in the program.",120,Patra,Πάτρα,+302610367321,lrm@eap.gr,https://www.eap.gr/en/language-education-for-refugees-and-immigrants/,English,Humanities;Education Sciences,true,4125,4125,4125,4125,Remotely,false,false,164,1674,4,false,,false,,,true,1413,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,164,Σχολή Ανθρωπιστικών Επιστημών,School of Humanities,60,12,60,Σχολή Ανθρωπιστικών Επιστημών,School of Humanities,12,12,Ελληνικό Ανοιχτό Πανεπιστήμιο,Hellenic Open University,universities/12.png,https://r2files.studyingreece.edu.gr/universities/12.png,60,12,,
"Πλανητική Περιβαλλοντική Αλλαγή, Διαχείριση και Τεχνολογία","MSc in Global Environmental Change, Management and Technology","Η κατεύθυνση «Έρευνα στις Περιβαλλοντικές Επιστήμες» του Μεταπτυχιακού Προγράμματος «Παγκόσμια Περιβαλλοντική Αλλαγή, Διαχείριση & Τεχνολογία» ιδρύθηκε το 2019 και έχει ως στόχο την εκπαίδευση των φοιτητών στις περιβαλλοντικές επιστήμες μέσω διδακτικών μαθημάτων και εφαρμοσμένης έρευνας. Η διάρκεια του προγράμματος είναι τουλάχιστον τρία ακαδημαϊκά εξάμηνα (Οκτώβριος 2025 – Φεβρουάριος 2027). Οι υποψήφιοι φοιτητές πρέπει να επικοινωνήσουν προσωπικά με ένα μέλος του προσωπικού του Τμήματος Περιβάλλοντος του Πανεπιστημίου Αιγαίου, προκειμένου να επιβεβαιώσουν τη διαθεσιμότητά του/της να αναλάβει την επίβλεψη της ατομικής τους έρευνας ΠΡΙΝ υποβάλουν αίτηση για την κατεύθυνση αυτή του μεταπτυχιακού προγράμματος.Το πρόγραμμα απευθύνεται σε πτυχιούχους Τμημάτων Θετικών, Γεωπονικών, Περιβαλλοντικών και Κοινωνικών Επιστημών, και Πολυτεχνικών Σχολών, καθώς και πτυχιούχων άλλων τμημάτων Πανεπιστημίων της ημεδαπής και ομοταγών αναγνωρισμένων Ιδρυμάτων της αλλοδαπής.","The Direction ‘Research in Environmental Sciences‘ of the M.Sc. in Global Environmental Change, Management & Technology was established in 2019 and aims to train students in environmental sciences through taught courses and applied research and lasts for a minimum of three academic semesters (October 2025 – February 2027). Prospective students are required to personally contact a member of staff of the Department of Environment, University of the Aegean, in order to ascertain his/her willingness to act as their individual research’s supervisor BEFORE applying for this M.Sc. direction.Graduates of Departments of Science, Agricultural, Environmental and Social Sciences, and Polytechnic Schools, as well as graduates of other departments of domestic universities and equivalent recognized institutions abroad are eligible for admission.",90,Mytilene,Μυτιλήνη,+302251036212,mscglobalchange@env.aegean.gr,https://www.env.aegean.gr/spoudes/metaptixiakes/,English,Environmental Sciences;Science and Engineering,true,1500,1500,1500,1500,In Person;Remotely,false,false,201,1788,3,false,,false,,,true,1502,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,201,Τμήμα Περιβάλλοντος,Department of Environment,76,16,76,Σχολή Περιβάλλοντος,School of Environment,16,16,Πανεπιστήμιο Αιγαίου,University of the Aegean,universities/16.png,https://r2files.studyingreece.edu.gr/universities/16.png,76,16,,
Ευρωπαϊκό Μεταπτυχιακό στην Ψυχολογία του Αθλητισμού και της Άσκησης,European Master in Sport and Exercise Psychology,"Στόχος του προγράμματος είναι να προσφέρει εκπαίδευση σε επίπεδο μεταπτυχιακού τίτλου στον τομέα της Ψυχολογίας της Άσκησης και του Αθλητισμού και να εκπαιδεύσει τους φοιτητές σε επαγγελματικό επίπεδο. Οι φοιτητές θα αποκτήσουν τις απαραίτητες γνώσεις και ικανότητες που θα τους επιτρέψουν να κατανοήσουν την ανθρώπινη συμπεριφορά σε περιβάλλοντα άσκησης και αθλητισμού και να εφαρμόσουν αποτελεσματικά τις γνώσεις τους για την ενίσχυση της σωματικής δραστηριότητας, της υγείας, της ευεξίας και της υψηλής απόδοσης στους τομείς της δημόσιας υγείας και του αθλητισμού. Η ψυχολογία του αθλητισμού και της άσκησης επιδιώκει να κατανοήσει τους ψυχολογικούς παράγοντες που εμφανίζονται στον αθλητισμό, τη σωματική δραστηριότητα και την άσκηση. Το επίκεντρο είναι η συμπεριφορά, τα συναισθήματα και οι γνωστικές λειτουργίες των ατόμων που εμπλέκονται σε αθλητικές και αθλητικές δραστηριότητες, π.χ. συμμετέχοντες σε άσκηση, αθλητές, προπονητές, δάσκαλοι, θεραπευτές, γονείς, θεατές, αξιωματούχοι κ.λπ. Η ψυχολογία του αθλητισμού και της άσκησης βασίζεται στους επιστημονικούς τομείς της ψυχολογίας, του αθλητισμού, της εκπαίδευσης και των επιστημών υγείας.Γίνονται δεκτοί πτυχιούχοι Τμημάτων Ψυχολογίας και Φυσικής Αγωγής και Αθλητισμού Πανεπιστημίων της ημεδαπής και αναγνωρισμένων ομοταγών ιδρυμάτων της αλλοδαπής, καθώς και πτυχιούχοι Τμημάτων των Τ.Ε.Ι. συναφούς γνωστικού αντικειμένου.","The aim of the program is to offer master’s level education in the area of Exercise and Sport Psychology and to educate students to a professional level. Students will acquire the necessary knowledge and competencies that will enable them to understand human behavior in exercise and sport contexts and to apply effectively their knowledge to enhance physical activity, health, well-being, and high performance in the areas of public health and sports. Sport and exercise psychology seeks to understand psychological factors that occur in sports, physical activity and exercise. The focus is on behavior, emotions and cognitions of persons involved in sport and exercise settings, e.g. exercise participants, athletes, coaches, teachers, therapists, parents, spectators, officials etc. Sport and exercise psychology draws upon the scientific fields of psychology, sport, education and health sciences.Holders of a relevant first-cycle degree from a Greek university or equivalent foreign institution are eligible for admission to the program.",120,Trikala,Τρίκαλα,+302431047049,emsep_uth@pe.uth.gr,https://emsep.uth.gr/,English,Humanities;Sports,true,4200,4200,4200,4200,In Person,false,false,273,1791,4,false,,false,,,false,1503,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,273,Τμήμα Επιστήμης Φυσικής Αγωγής και Αθλητισμού,Department of Physical Education and Sport Science,95,19,95,Σχολή Επιστημών Φυσικής Αγωγής Αθλητισμού και Διαιτολογίας,"School of Physical Education, Sport Science and Dietetics",19,19,Πανεπιστήμιο Θεσσαλίας,University of Thessaly,universities/19.png,https://r2files.studyingreece.edu.gr/universities/19.png,95,19,,
Προηγμένες Πειραματικές και Υπολογιστικές Βιοεπιστήμες,MSc in Advanced Experimental and Computational Biosciences,"Η αποστολή του Μεταπτυχιακού Προγράμματος στις Προηγμένες Πειραματικές και Υπολογιστικές Βιοεπιστήμες είναι να εκπαιδεύσει τους φοιτητές στην ερευνητική αριστεία σε όλους τους τομείς των βιοεπιστημών, είτε πρόκειται για τον ακαδημαϊκό χώρο, τις ερευνητικές υποδομές ή τη βιομηχανία. Το πρόγραμμα συγκεντρώνει αφοσιωμένους καθηγητές και ταλαντούχους φοιτητές σε ένα συνεργατικό και υποστηρικτικό περιβάλλον σε όλες τις ηπείρους, με σκοπό τη διερεύνηση των μηχανισμών των βιολογικών φαινομένων και την ανακάλυψη νέων γνώσεων. Θεωρούμε ως βασικές αξίες την ερευνητική αριστεία, την καλή καθοδήγηση, τη διεπιστημονική συνεργασία και την συμπερίληψη.Γίνονται δεκτοί απόφοιτοι Τμημάτων Βιολογίας, Βιοχημείας, Βιοτεχνολογίας, Χημείας, Μοριακής Βιολογίας, Γενετικής και Ιατρικής.","The mission of the Graduate Program in Advanced Experimental and Computational Biosciences is to train students to research excellence across the biosciences workforce, be that academia, research infrastructures, or industry. The program brings together committed faculty and talented students in a collaborative and supportive environment across continents, to probe the mechanisms of biological phenomena and discover new knowledge. We hold as key values research excellence, good mentorship, collaboration across disciplines, and inclusion.All holders of biosciences-related Bachelor’s programs (e.g. biology, biochemistry, biotechnology, chemistry, molecular biology, genetics, but also medical schools) are eligible to apply.",120,Larissa,Λάρισα,+302410565284,aec@uth.gr,http://aec.bio.uth.gr/,English,Health;Environmental Sciences,true,4000,4000,4000,4000,Remotely,false,false,274,1792,4,false,,false,,,false,1504,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,274,Τμήμα Βιοχημείας και Βιοτεχνολογίας,Department of Biochemistry and Biotechnology,96,19,96,Σχολή Επιστημών Υγείας,School of Health Sciences,19,19,Πανεπιστήμιο Θεσσαλίας,University of Thessaly,universities/19.png,https://r2files.studyingreece.edu.gr/universities/19.png,96,19,,
"Περιβαλλοντική Επιστήμη, Πολιτική και Διαχείριση","MSc in Environmental Sciences, Policy and Management","Το MESPOM είναι ένα μεταπτυχιακό πρόγραμμα Erasmus Mundus στις Περιβαλλοντικές Επιστήμες, Πολιτική και Διαχείριση, το οποίο προσφέρεται από κορυφαία πανεπιστήμια της Ευρώπης και της Βόρειας Αμερικής. Το διετές πρόγραμμα εξοπλίζει τους φοιτητές με διεπιστημονικές γνώσεις και πρακτικές δεξιότητες για την αντιμετώπιση σύνθετων προκλήσεων περιβαλλοντικής βιωσιμότητας σε διεθνές πλαίσιο. Οι φοιτητές σπουδάζουν σε πολλά συνεργαζόμενα πανεπιστήμια, αποκτώντας ερευνητική εμπειρία, επαγγελματικές δεξιότητες και ευκαιρίες για διεθνή δικτύωση, και αποφοιτούν με μεταπτυχιακό τίτλο που απονέμεται από κοινού από το CEU, το Πανεπιστήμιο του Lund και το Πανεπιστήμιο του Manchester.Γίνονται δεκτοί πτυχιούχοι Τμημάτων Επιστημών Περιβάλλοντος Πανεπιστημίων της ημεδαπής και αναγνωρισμένων ομοταγών ιδρυμάτων της αλλοδαπής.","MESPOM is an Erasmus Mundus Master’s program in Environmental Sciences, Policy, and Management, offered by leading European and North American universities. The two-year program equips students with interdisciplinary knowledge and practical skills to tackle complex environmental sustainability challenges in international contexts. Students study across multiple partner universities, gaining research experience, professional skills, and global networking opportunities, and graduate with an MSc degree awarded jointly by CEU, Lund University, and the University of Manchester.Holders of a first-cycle degree in Environmental Studies from a Greek university or equivalent foreign institution are eligible for admission to the program.",120,Mytilene,Μυτιλήνη,+302251036213,hkaragianni@aegean.gr,https://mespom.eu/,English,Environmental Sciences,true,18000,36000,18000,36000,In Person,false,false,201,1793,4,false,,false,,,true,1505,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,201,Τμήμα Περιβάλλοντος,Department of Environment,76,16,76,Σχολή Περιβάλλοντος,School of Environment,16,16,Πανεπιστήμιο Αιγαίου,University of the Aegean,universities/16.png,https://r2files.studyingreece.edu.gr/universities/16.png,76,16,,
